ref,brand,kind,source,value_usd,confidence,ts
12001229,H. Moser,MSRP,watchbase,21900.0,VERIFIED,2026-08-13T12:05:36+00:00
1205F000RB622,,MARK,engine_median,10288.52,DERIVED,2026-08-13T12:05:36.604874+00:00
1205V100AB590,Vacheron Constantin,MARK,manual_check,13616.0,VERIFIED,2026-08-09
1205V100AB590,,MARK,engine_median,14848.2,DERIVED,2026-08-13T12:05:36.604874+00:00
1205V100AB591,Vacheron Constantin,MARK,manual_check,13219.0,VERIFIED,2026-08-09
12081,Tudor,MARK,engine_median,1219.9,DERIVED,2026-08-13T12:05:36.604874+00:00
1225V200RH031,,MARK,engine_median,44497.89,DERIVED,2026-08-13T12:05:36.604874+00:00
123.10.24.60.02.002,Omega,MARK,engine_median,1169.15,DERIVED,2026-08-13T12:05:36.604874+00:00
123.10.24.60.51.001,Omega,MARK,engine_median,1317.95,DERIVED,2026-08-20T04:37:33.725646+00:00
123.10.24.60.55.002,Omega,MARK,engine_median,1286.71,DERIVED,2026-08-14T21:47:56.498486+00:00
123.10.27.20.57.001,,MARK,engine_median,2536.2,DERIVED,2026-08-14T21:47:56.498486+00:00
123.10.27.60.57.001,Omega,MARK,engine_median,1636.81,DERIVED,2026-08-13T12:05:36.604874+00:00
123.10.35.20.02.001,Omega,MARK,engine_median,1461.44,DERIVED,2026-08-13T12:05:36.604874+00:00
123.10.35.20.02.001,Omega,MARK,engine_median,1519.9,DERIVED,2026-08-19T21:47:49.086150+00:00
123.10.35.20.52.001,Omega,MARK,engine_median,1753.73,DERIVED,2026-08-13T12:05:36.604874+00:00
123.10.38.21.01.001,Omega,MARK,engine_median,2513.67,DERIVED,2026-08-13T12:05:36.604874+00:00
123.10.38.21.52.001,Omega,MARK,engine_median,8091.0,DERIVED,2026-08-13T12:05:36.604874+00:00
123.15.24.60.01.001,Omega,MARK,engine_median,1459.24,DERIVED,2026-08-13T22:07:35.994213+00:00
123.15.24.60.05.001,Omega,MARK,engine_median,1485.77,DERIVED,2026-08-13T22:07:35.994213+00:00
123.15.24.60.05.003,Omega,MARK,engine_median,1531.29,DERIVED,2026-08-16T21:41:16.998484+00:00
123.15.24.60.55.001,,MARK,engine_median,1377.11,DERIVED,2026-08-14T21:47:56.498486+00:00
123.15.24.60.55.001,,MARK,engine_median,1318.62,DERIVED,2026-08-16T06:20:51.808998+00:00
123.18.35.20.56.001,Omega,MARK,engine_median,6800.97,DERIVED,2026-08-15T21:41:53.174601+00:00
123.20.24.60.55.001,Omega,MARK,engine_median,2162.93,DERIVED,2026-08-13T12:05:36.604874+00:00
123.20.24.60.55.001,Omega,MARK,engine_median,2047.04,DERIVED,2026-08-14T21:47:56.498486+00:00
123.20.24.60.57.002,Omega,MARK,engine_median,1169.15,DERIVED,2026-08-13T12:05:36.604874+00:00
123.20.24.60.63.002,Omega,MARK,engine_median,2046.01,DERIVED,2026-08-13T12:05:36.604874+00:00
123.20.27.20.57.003,Omega,MARK,engine_median,5032.15,DERIVED,2026-08-13T12:05:36.604874+00:00
123.25.24.60.55.011,Omega,MARK,engine_median,5827.82,DERIVED,2026-08-13T12:05:36.604874+00:00
123.25.24.60.58.001,Omega,MARK,engine_median,5318.86,DERIVED,2026-08-13T12:05:36.604874+00:00
123.55.24.60.55.011,Omega,MARK,engine_median,19962.71,DERIVED,2026-08-13T12:05:36.604874+00:00
123.55.27.20.55.003,Omega,MARK,engine_median,27769.35,DERIVED,2026-08-13T12:05:36.604874+00:00
123.55.27.20.55.004,Omega,MARK,engine_median,28717.31,DERIVED,2026-08-13T12:05:36.604874+00:00
123.55.27.60.55.011,Omega,MARK,engine_median,23390.7,DERIVED,2026-08-13T12:05:36.604874+00:00
123.55.31.20.55.008,Omega,MARK,engine_median,29999.83,DERIVED,2026-08-13T12:05:36.604874+00:00
123.55.31.20.55.009,Omega,MARK,engine_median,27769.35,DERIVED,2026-08-13T12:05:36.604874+00:00
124060,Rolex,MARK,manual_check,12194.0,VERIFIED,2026-08-09
124060,Rolex,MSRP,watchbase,9200.0,VERIFIED,2026-08-13T12:05:36+00:00
124060,Rolex,MARK,engine_median,11690.96,DERIVED,2026-08-13T12:05:36.604874+00:00
124060,Rolex,MARK,engine_median,11691.5,DERIVED,2026-08-20T19:55:02.750956+00:00
124200,Rolex,MARK,manual_check,7906.0,VERIFIED,2026-08-09
124200,Rolex,MSRP,watchbase,6400.0,VERIFIED,2026-08-13T12:05:36+00:00
124200,Rolex,MARK,engine_median,8008.68,DERIVED,2026-08-13T12:05:36.604874+00:00
124270,Rolex,MARK,manual_check,7956.0,VERIFIED,2026-08-09
124270,,MARK,seed_kb,7885.0,VERIFIED,2026-08-13T12:05:36+00:00
124270,Rolex,MSRP,watchbase,7900.0,VERIFIED,2026-08-13T12:05:36+00:00
124270,Rolex,MARK,engine_median,8768.09,DERIVED,2026-08-13T12:05:36.604874+00:00
124270,Rolex,MARK,engine_median,8396.09,DERIVED,2026-08-16T06:20:51.808998+00:00
124270,Rolex,MARK,engine_median,8130.91,DERIVED,2026-08-16T21:41:16.998484+00:00
124270,Rolex,MARK,engine_median,8768.09,DERIVED,2026-08-18T21:46:17.264769+00:00
124273,Rolex,MARK,manual_check,10510.0,VERIFIED,2026-08-09
124273,Rolex,MSRP,watchbase,12700.0,VERIFIED,2026-08-13T12:05:36+00:00
124273,Rolex,MARK,engine_median,9820.86,DERIVED,2026-08-13T12:05:36.604874+00:00
124300,Rolex,MSRP,watchbase,6150.0,VERIFIED,2026-08-13T12:05:36+00:00
124300,Rolex,MARK,engine_median,7307.19,DERIVED,2026-08-13T12:05:36.604874+00:00
124300,Rolex,MARK,engine_median,7950.22,DERIVED,2026-08-19T21:47:49.086150+00:00
124300TU,Rolex,MARK,engine_median,25774.43,DERIVED,2026-08-13T12:05:36.604874+00:00
124300TU,Rolex,MARK,engine_median,25987.01,DERIVED,2026-08-17T21:49:35.588367+00:00
124300YO,Rolex,MARK,engine_median,15145.8,DERIVED,2026-08-13T12:05:36.604874+00:00
12503,Tudor,MARK,engine_median,256773.0,DERIVED,2026-08-13T12:05:36.604874+00:00
126000,Rolex,MARK,manual_check,9396.0,VERIFIED,2026-08-09
126000,Rolex,MSRP,watchbase,6750.0,VERIFIED,2026-08-13T12:05:36+00:00
126000,Rolex,MARK,engine_median,9236.29,DERIVED,2026-08-13T12:05:36.604874+00:00
126000,Rolex,MARK,engine_median,9177.83,DERIVED,2026-08-13T22:07:35.994213+00:00
126000,Rolex,MARK,engine_median,9193.77,DERIVED,2026-08-14T21:47:56.498486+00:00
126000,Rolex,MARK,engine_median,9182.44,DERIVED,2026-08-16T06:20:51.808998+00:00
126000,Rolex,MARK,engine_median,9193.77,DERIVED,2026-08-16T21:41:16.998484+00:00
126000,Rolex,MARK,engine_median,9182.44,DERIVED,2026-08-19T21:47:49.086150+00:00
126003,Rolex,MSRP,watchbase,8450.0,VERIFIED,2026-08-13T12:05:36+00:00
126003,Rolex,MARK,engine_median,13318.15,DERIVED,2026-08-13T12:05:36.604874+00:00
126067,Rolex,MARK,manual_check,38197.0,VERIFIED,2026-08-09
126067,Rolex,MSRP,watchbase,29100.0,VERIFIED,2026-08-13T12:05:36+00:00
126067,,MARK,engine_median,34782.2,DERIVED,2026-08-13T12:05:36.604874+00:00
126067,,MARK,engine_median,30690.18,DERIVED,2026-08-13T22:07:35.994213+00:00
126067,,MARK,engine_median,34782.2,DERIVED,2026-08-15T21:41:53.174601+00:00
126067,,MARK,engine_median,30690.18,DERIVED,2026-08-16T06:20:51.808998+00:00
126067,,MARK,engine_median,34782.2,DERIVED,2026-08-16T10:01:25.617322+00:00
126067,,MARK,engine_median,30690.18,DERIVED,2026-08-16T21:41:16.998484+00:00
126067,,MARK,engine_median,34782.2,DERIVED,2026-08-17T21:49:35.588367+00:00
126067,,MARK,engine_median,30690.18,DERIVED,2026-08-19T21:47:49.086150+00:00
126067,,MARK,engine_median,34782.2,DERIVED,2026-08-20T04:37:33.725646+00:00
126067,,MARK,engine_median,30690.18,DERIVED,2026-08-20T19:55:02.750956+00:00
126200,Rolex,MARK,manual_check,9044.0,VERIFIED,2026-08-09
126200,Rolex,MSRP,watchbase,8150.0,VERIFIED,2026-08-13T12:05:36+00:00
126200,Rolex,MARK,engine_median,8768.63,DERIVED,2026-08-13T12:05:36.604874+00:00
126200,Rolex,MARK,engine_median,8300.97,DERIVED,2026-08-21T21:45:15.687735+00:00
126201,Rolex,MARK,manual_check,14926.0,VERIFIED,2026-08-09
126201,Rolex,MARK,engine_median,12106.54,DERIVED,2026-08-13T12:05:36.604874+00:00
126201,Rolex,MARK,engine_median,10788.07,DERIVED,2026-08-13T22:07:35.994213+00:00
126201,Rolex,MARK,engine_median,12106.54,DERIVED,2026-08-14T21:47:56.498486+00:00
126201,Rolex,MARK,engine_median,10788.07,DERIVED,2026-08-16T06:20:51.808998+00:00
126201,Rolex,MARK,engine_median,12106.54,DERIVED,2026-08-16T10:01:25.617322+00:00
126201,Rolex,MARK,engine_median,10788.07,DERIVED,2026-08-16T21:41:16.998484+00:00
126201,Rolex,MARK,engine_median,12106.54,DERIVED,2026-08-18T21:46:17.264769+00:00
126201,Rolex,MARK,engine_median,10788.07,DERIVED,2026-08-21T21:45:15.687735+00:00
126203,Rolex,MARK,manual_check,12560.0,VERIFIED,2026-08-09
126203,Rolex,MARK,engine_median,9639.64,DERIVED,2026-08-13T12:05:36.604874+00:00
126203,Rolex,MARK,engine_median,9703.95,DERIVED,2026-08-13T22:07:35.994213+00:00
126231,Rolex,MARK,manual_check,16263.0,VERIFIED,2026-08-09
126231,Rolex,MSRP,watchbase,15100.0,VERIFIED,2026-08-13T12:05:36+00:00
126231,Rolex,MARK,engine_median,13179.5,DERIVED,2026-08-13T12:05:36.604874+00:00
126231,Rolex,MARK,engine_median,13811.64,DERIVED,2026-08-20T19:55:02.750956+00:00
126231G,,MARK,engine_median,16376.33,DERIVED,2026-08-14T21:47:56.498486+00:00
126233,Rolex,MARK,manual_check,15217.0,VERIFIED,2026-08-09
126233,Rolex,MSRP,watchbase,14750.0,VERIFIED,2026-08-13T12:05:36+00:00
126233,Rolex,MARK,engine_median,16116.08,DERIVED,2026-08-13T12:05:36.604874+00:00
126233,Rolex,MARK,engine_median,14848.2,DERIVED,2026-08-20T19:55:02.750956+00:00
126233GCHF,Rolex,MARK,engine_median,15305.23,DERIVED,2026-08-13T12:05:36.604874+00:00
126233NG,Rolex,MARK,engine_median,17521.82,DERIVED,2026-08-17T21:49:35.588367+00:00
126234,Rolex,MARK,manual_check,12488.0,VERIFIED,2026-08-09
126234,Rolex,MSRP,watchbase,9350.0,VERIFIED,2026-08-13T12:05:36+00:00
126234,Rolex,MARK,engine_median,11340.75,DERIVED,2026-08-13T12:05:36.604874+00:00
126234,Rolex,MARK,engine_median,11399.21,DERIVED,2026-08-16T10:01:25.617322+00:00
126234,Rolex,MARK,engine_median,11434.55,DERIVED,2026-08-18T21:46:17.264769+00:00
126234G,,MARK,engine_median,10054.69,DERIVED,2026-08-13T12:05:36.604874+00:00
126234NG,,MARK,engine_median,12860.64,DERIVED,2026-08-13T12:05:36.604874+00:00
126281RBR,Rolex,MARK,manual_check,22281.0,VERIFIED,2026-08-09
126281RBR,Rolex,MARK,engine_median,27867.38,DERIVED,2026-08-13T12:05:36.604874+00:00
126283RBR,Rolex,MARK,manual_check,22358.0,VERIFIED,2026-08-09
126283RBR,Rolex,MSRP,watchbase,27100.0,VERIFIED,2026-08-13T12:05:36+00:00
126283RBR,Rolex,MARK,engine_median,17165.24,DERIVED,2026-08-13T12:05:36.604874+00:00
126284RBR,Rolex,MARK,manual_check,19277.0,VERIFIED,2026-08-09
126284RBR,Rolex,MSRP,watchbase,26000.0,VERIFIED,2026-08-13T12:05:36+00:00
126284RBR,Rolex,MARK,engine_median,16251.18,DERIVED,2026-08-13T12:05:36.604874+00:00
126300,Rolex,MARK,manual_check,9982.0,VERIFIED,2026-08-09
126300,Rolex,MSRP,watchbase,8550.0,VERIFIED,2026-08-13T12:05:36+00:00
126300,Rolex,MARK,engine_median,9060.91,DERIVED,2026-08-13T12:05:36.604874+00:00
126300,Rolex,MARK,engine_median,9179.56,DERIVED,2026-08-16T21:41:16.998484+00:00
126300,Rolex,MARK,engine_median,9193.24,DERIVED,2026-08-18T21:46:17.264769+00:00
126300,Rolex,MARK,engine_median,9240.93,DERIVED,2026-08-21T21:45:15.687735+00:00
126301,Rolex,MARK,manual_check,13483.0,VERIFIED,2026-08-09
126301NGOWH,Rolex,MARK,engine_median,13710.93,DERIVED,2026-08-13T12:05:36.604874+00:00
126303,Rolex,MARK,manual_check,12634.0,VERIFIED,2026-08-09
126303,Rolex,MARK,engine_median,13889.49,DERIVED,2026-08-13T12:05:36.604874+00:00
126303,Rolex,MARK,engine_median,14773.8,DERIVED,2026-08-15T21:41:53.174601+00:00
126303,Rolex,MARK,engine_median,13889.49,DERIVED,2026-08-16T10:01:25.617322+00:00
126303,Rolex,MARK,engine_median,14773.8,DERIVED,2026-08-21T21:45:15.687735+00:00
126331,Rolex,MARK,manual_check,17111.0,VERIFIED,2026-08-09
126331,Rolex,MSRP,watchbase,17050.0,VERIFIED,2026-08-13T12:05:36+00:00
126331,Rolex,MARK,engine_median,14780.8,DERIVED,2026-08-13T12:05:36.604874+00:00
126331NG,Rolex,MARK,engine_median,18918.97,DERIVED,2026-08-13T12:05:36.604874+00:00
126333,Rolex,MARK,manual_check,15666.0,VERIFIED,2026-08-09
126333,Rolex,MSRP,watchbase,17350.0,VERIFIED,2026-08-13T12:05:36+00:00
126333,Rolex,MARK,engine_median,15039.51,DERIVED,2026-08-13T12:05:36.604874+00:00
126333,Rolex,MARK,engine_median,14205.16,DERIVED,2026-08-14T21:47:56.498486+00:00
126333G,,MARK,engine_median,13737.5,DERIVED,2026-08-13T12:05:36.604874+00:00
126333NG,Rolex,MARK,engine_median,17696.67,DERIVED,2026-08-13T12:05:36.604874+00:00
126334,Rolex,MARK,manual_check,14527.0,VERIFIED,2026-08-09
126334,,MARK,seed_kb,14289.0,VERIFIED,2026-08-13T12:05:36+00:00
126334,Rolex,MSRP,watchbase,11650.0,VERIFIED,2026-08-13T12:05:36+00:00
126334,Rolex,MARK,engine_median,13318.15,DERIVED,2026-08-13T12:05:36.604874+00:00
126334,Rolex,MARK,engine_median,13328.3,DERIVED,2026-08-16T06:20:51.808998+00:00
126334,Rolex,MARK,engine_median,13318.15,DERIVED,2026-08-16T10:01:25.617322+00:00
126334,Rolex,MARK,engine_median,13328.3,DERIVED,2026-08-18T21:46:17.264769+00:00
126334,Rolex,MARK,engine_median,13318.15,DERIVED,2026-08-19T21:47:49.086150+00:00
126334G,,MARK,engine_median,12509.9,DERIVED,2026-08-13T12:05:36.604874+00:00
126334GBL,Rolex,MARK,engine_median,14486.23,DERIVED,2026-08-13T22:07:35.994213+00:00
126334NG,Rolex,MARK,engine_median,12743.73,DERIVED,2026-08-13T12:05:36.604874+00:00
126500,Rolex,MARK,manual_check,31997.0,VERIFIED,2026-08-09
126500LN,Rolex,MSRP,watchbase,16900.0,VERIFIED,2026-08-13T12:05:36+00:00
126500LN,Rolex,MARK,engine_median,34665.29,DERIVED,2026-08-13T12:05:36.604874+00:00
126500LN,Rolex,MARK,engine_median,34682.72,DERIVED,2026-08-14T21:47:56.498486+00:00
126500LN,Rolex,MARK,engine_median,34665.29,DERIVED,2026-08-16T06:20:51.808998+00:00
126500LN,Rolex,MARK,engine_median,33601.12,DERIVED,2026-08-18T21:46:17.264769+00:00
126500LN,Rolex,MARK,engine_median,34665.29,DERIVED,2026-08-19T21:47:49.086150+00:00
126500LNBK,Rolex,MARK,engine_median,28803.6,DERIVED,2026-08-13T12:05:36.604874+00:00
126500LNWH,Rolex,MARK,engine_median,34171.06,DERIVED,2026-08-13T12:05:36.604874+00:00
126500LNWH,Rolex,MARK,engine_median,34117.91,DERIVED,2026-08-13T22:07:35.994213+00:00
126500LNWH,Rolex,MARK,engine_median,34108.48,DERIVED,2026-08-14T21:47:56.498486+00:00
126500LNWH,Rolex,MARK,engine_median,34117.91,DERIVED,2026-08-16T06:20:51.808998+00:00
126500LNWH,Rolex,MARK,engine_median,34124.43,DERIVED,2026-08-17T21:49:35.588367+00:00
126503,Rolex,MARK,manual_check,25325.0,VERIFIED,2026-08-09
126503,Rolex,MSRP,watchbase,24000.0,VERIFIED,2026-08-13T12:05:36+00:00
126503,Rolex,MARK,engine_median,23266.08,DERIVED,2026-08-13T12:05:36.604874+00:00
126503G,,MARK,engine_median,26539.7,DERIVED,2026-08-13T12:05:36.604874+00:00
126503GBK,Rolex,MARK,engine_median,26996.73,DERIVED,2026-08-13T12:05:36.604874+00:00
126503GBK,Rolex,MARK,engine_median,27062.19,DERIVED,2026-08-14T21:47:56.498486+00:00
126505,Rolex,MARK,manual_check,54091.0,VERIFIED,2026-08-09
126505,Rolex,MSRP,watchbase,56400.0,VERIFIED,2026-08-13T12:05:36+00:00
126505,Rolex,MARK,engine_median,51442.58,DERIVED,2026-08-13T12:05:36.604874+00:00
126505G,Rolex,MSRP,watchbase,61200.0,VERIFIED,2026-08-13T12:05:36+00:00
126506,Rolex,MARK,manual_check,117275.0,VERIFIED,2026-08-09
126506,Rolex,MSRP,watchbase,84600.0,VERIFIED,2026-08-13T12:05:36+00:00
126506,,MARK,engine_median,109023.19,DERIVED,2026-08-13T12:05:36.604874+00:00
126506,,MARK,engine_median,113407.5,DERIVED,2026-08-19T21:47:49.086150+00:00
126506A,,MARK,engine_median,123052.99,DERIVED,2026-08-13T12:05:36.604874+00:00
126508,Rolex,MARK,manual_check,67696.0,VERIFIED,2026-08-09
126508,Rolex,MSRP,watchbase,52100.0,VERIFIED,2026-08-13T12:05:36+00:00
126508,Rolex,MARK,engine_median,58756.54,DERIVED,2026-08-13T12:05:36.604874+00:00
126508G,Rolex,MSRP,watchbase,54050.0,VERIFIED,2026-08-13T12:05:36+00:00
126509,Rolex,MARK,manual_check,50690.0,VERIFIED,2026-08-09
126509,Rolex,MSRP,watchbase,50500.0,VERIFIED,2026-08-13T12:05:36+00:00
126509,Rolex,MARK,engine_median,46500.26,DERIVED,2026-08-13T12:05:36.604874+00:00
126509,Rolex,MARK,engine_median,45928.41,DERIVED,2026-08-17T21:49:35.588367+00:00
126509GBK,Rolex,MARK,engine_median,49341.67,DERIVED,2026-08-14T21:47:56.498486+00:00
126515,Rolex,MARK,manual_check,46232.0,VERIFIED,2026-08-09
126515,,MARK,engine_median,48466.03,DERIVED,2026-08-13T12:05:36.604874+00:00
126515LN,Rolex,MSRP,watchbase,44800.0,VERIFIED,2026-08-13T12:05:36+00:00
126515LN,Rolex,MARK,engine_median,48012.48,DERIVED,2026-08-13T12:05:36.604874+00:00
126515LN,Rolex,MARK,engine_median,74825.57,DERIVED,2026-08-13T22:07:35.994213+00:00
126515LN,Rolex,MARK,engine_median,48012.48,DERIVED,2026-08-14T21:47:56.498486+00:00
126515LNCB,Rolex,MARK,engine_median,47191.13,DERIVED,2026-08-13T12:05:36.604874+00:00
126515LNCB,Rolex,MARK,engine_median,47066.97,DERIVED,2026-08-13T22:07:35.994213+00:00
126515LNCB,Rolex,MARK,engine_median,47191.13,DERIVED,2026-08-17T21:49:35.588367+00:00
126515LNG,Rolex,MARK,engine_median,44135.39,DERIVED,2026-08-13T12:05:36.604874+00:00
126515LNG,Rolex,MARK,engine_median,43258.53,DERIVED,2026-08-16T06:20:51.808998+00:00
126515LNG,Rolex,MARK,engine_median,44135.39,DERIVED,2026-08-16T21:41:16.998484+00:00
126515LNG,Rolex,MARK,engine_median,43512.53,DERIVED,2026-08-17T21:49:35.588367+00:00
126515LNGBK,Rolex,MARK,engine_median,45065.4,DERIVED,2026-08-13T12:05:36.604874+00:00
126518,Rolex,MARK,manual_check,59947.0,VERIFIED,2026-08-09
126518LN,Rolex,MSRP,watchbase,44800.0,VERIFIED,2026-08-13T12:05:36+00:00
126518LN,Rolex,MARK,engine_median,49691.24,DERIVED,2026-08-13T12:05:36.604874+00:00
126518LN,Rolex,MARK,engine_median,50181.75,DERIVED,2026-08-15T21:41:53.174601+00:00
126518LN,Rolex,MARK,engine_median,46223.92,DERIVED,2026-08-16T21:41:16.998484+00:00
126518LN,Rolex,MARK,engine_median,47892.98,DERIVED,2026-08-17T21:49:35.588367+00:00
126518LNBK,Rolex,MARK,engine_median,48785.43,DERIVED,2026-08-13T12:05:36.604874+00:00
126518LNCH,Rolex,MARK,engine_median,49848.29,DERIVED,2026-08-13T12:05:36.604874+00:00
126518LNG,Rolex,MARK,engine_median,49316.86,DERIVED,2026-08-13T12:05:36.604874+00:00
126518LNWH,Rolex,MARK,engine_median,44098.19,DERIVED,2026-08-13T12:05:36.604874+00:00
126519,Rolex,MARK,manual_check,49250.0,VERIFIED,2026-08-09
126519LN,Rolex,MSRP,watchbase,44800.0,VERIFIED,2026-08-13T12:05:36+00:00
126519LN,Rolex,MARK,engine_median,42673.96,DERIVED,2026-08-13T12:05:36.604874+00:00
126519LNG,Rolex,MARK,engine_median,41797.09,DERIVED,2026-08-13T12:05:36.604874+00:00
126519LNG,Rolex,MARK,engine_median,43843.11,DERIVED,2026-08-15T21:41:53.174601+00:00
126519LNGBK,Rolex,MARK,engine_median,44002.54,DERIVED,2026-08-13T12:05:36.604874+00:00
126525LN,Rolex,MARK,engine_median,187063.93,DERIVED,2026-08-13T12:05:36.604874+00:00
126528LN,Rolex,MSRP,watchbase,51400.0,VERIFIED,2026-08-13T12:05:36+00:00
126528LN,Rolex,MARK,engine_median,194735.94,DERIVED,2026-08-13T12:05:36.604874+00:00
126529LN,Rolex,MARK,manual_check,210771.0,VERIFIED,2026-08-09
126576TBR,Rolex,MARK,engine_median,227984.16,DERIVED,2026-08-13T12:05:36.604874+00:00
126579RBR,Rolex,MARK,manual_check,85435.0,VERIFIED,2026-08-09
126579RBR,Rolex,MARK,engine_median,74825.57,DERIVED,2026-08-13T12:05:36.604874+00:00
126579RBR,Rolex,MARK,engine_median,73337.57,DERIVED,2026-08-13T22:07:35.994213+00:00
126579RBR,Rolex,MARK,engine_median,74825.57,DERIVED,2026-08-16T21:41:16.998484+00:00
126579RBR,Rolex,MARK,engine_median,74175.72,DERIVED,2026-08-17T21:49:35.588367+00:00
126589RBR,Rolex,MARK,manual_check,74928.0,VERIFIED,2026-08-09
126589RBR,Rolex,MARK,engine_median,67259.93,DERIVED,2026-08-14T21:47:56.498486+00:00
126600,Rolex,MARK,manual_check,11850.0,VERIFIED,2026-08-09
126600,Rolex,MSRP,watchbase,14550.0,VERIFIED,2026-08-13T12:05:36+00:00
126600,Rolex,MARK,engine_median,11106.92,DERIVED,2026-08-13T12:05:36.604874+00:00
126600,Rolex,MARK,engine_median,10814.64,DERIVED,2026-08-16T06:20:51.808998+00:00
126600,Rolex,MARK,engine_median,11106.92,DERIVED,2026-08-18T21:46:17.264769+00:00
126603,Rolex,MARK,manual_check,15358.0,VERIFIED,2026-08-09
126603,Rolex,MSRP,watchbase,16050.0,VERIFIED,2026-08-13T12:05:36+00:00
126603,Rolex,MARK,engine_median,14497.45,DERIVED,2026-08-13T12:05:36.604874+00:00
126610,Rolex,MARK,manual_check,13720.0,VERIFIED,2026-08-09
126610LN,Rolex,MSRP,watchbase,11350.0,VERIFIED,2026-08-13T12:05:36+00:00
126610LN,Rolex,MARK,engine_median,12276.07,DERIVED,2026-08-13T12:05:36.604874+00:00
126610LV,Rolex,MARK,manual_check,14441.0,VERIFIED,2026-08-09
126610LV,Rolex,MSRP,watchbase,10950.0,VERIFIED,2026-08-13T12:05:36+00:00
126610LV,Rolex,MARK,engine_median,13391.54,DERIVED,2026-08-13T12:05:36.604874+00:00
126610LV,Rolex,MARK,engine_median,13445.22,DERIVED,2026-08-19T21:47:49.086150+00:00
126613LB,Rolex,MARK,manual_check,16718.0,VERIFIED,2026-08-09
126613LB,Rolex,MSRP,watchbase,19450.0,VERIFIED,2026-08-13T12:05:36+00:00
126613LB,Rolex,MARK,engine_median,18135.0,DERIVED,2026-08-13T12:05:36.604874+00:00
126613LB,Rolex,MARK,engine_median,18183.57,DERIVED,2026-08-15T21:41:53.174601+00:00
126613LB,Rolex,MARK,engine_median,18478.7,DERIVED,2026-08-16T06:20:51.808998+00:00
126613LB,Rolex,MARK,engine_median,18183.57,DERIVED,2026-08-18T21:46:17.264769+00:00
126613LB,Rolex,MARK,engine_median,18478.7,DERIVED,2026-08-20T19:55:02.750956+00:00
126613LN,Rolex,MARK,manual_check,15733.0,VERIFIED,2026-08-09
126613LN,Rolex,MSRP,watchbase,19450.0,VERIFIED,2026-08-13T12:05:36+00:00
126613LN,Rolex,MARK,engine_median,14614.37,DERIVED,2026-08-13T12:05:36.604874+00:00
126613LN,Rolex,MARK,engine_median,14520.83,DERIVED,2026-08-20T19:55:05.809575+00:00
126613LN,Rolex,MARK,engine_median,14614.37,DERIVED,2026-08-20T21:48:50.588638+00:00
126618LB,Rolex,MARK,manual_check,39121.0,VERIFIED,2026-08-09
126618LB,Rolex,MARK,engine_median,36828.21,DERIVED,2026-08-13T12:05:36.604874+00:00
126618LB,Rolex,MARK,engine_median,37412.25,DERIVED,2026-08-13T22:07:35.994213+00:00
126618LB,Rolex,MARK,engine_median,36828.21,DERIVED,2026-08-14T21:47:56.498486+00:00
126618LN,Rolex,MARK,manual_check,37536.0,VERIFIED,2026-08-09
126618LN,Rolex,MARK,engine_median,37997.36,DERIVED,2026-08-13T12:05:36.604874+00:00
126618LN,Rolex,MARK,engine_median,38103.11,DERIVED,2026-08-13T22:07:35.994213+00:00
126618LN,Rolex,MARK,engine_median,37997.36,DERIVED,2026-08-14T21:47:56.498486+00:00
