ref,mark_usd,mark_source,confidence,n_sources,spread_pct,as_of,msrp_usd
28320,2102.0,manual_check,VERIFIED,1,0.0,2026-08-09,
28323,3860.0,manual_check,VERIFIED,2,39.8,2026-08-09,
2836C1A0,2763.0,manual_check,VERIFIED,1,0.0,2026-08-09,
28400,1860.0,manual_check,VERIFIED,2,16.3,2026-08-09,2725.0
28403,2855.0,manual_check,VERIFIED,2,2.8,2026-08-09,4050.0
2840D1A0,3034.0,manual_check,VERIFIED,1,0.0,2026-08-09,
28500,1853.0,manual_check,VERIFIED,2,10.0,2026-08-09,
28503,2478.0,manual_check,VERIFIED,2,44.1,2026-08-09,
28600,2145.0,manual_check,VERIFIED,2,2.7,2026-08-09,
28603,2814.0,manual_check,VERIFIED,2,24.9,2026-08-09,3900.0
2869,1581.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
29.30.44.51.01.001,6007.0,manual_check,VERIFIED,1,0.0,2026-08-09,
29.30.44.51.01.003,8588.0,manual_check,VERIFIED,1,0.0,2026-08-09,
29.30.44.51.04.001,6197.0,manual_check,VERIFIED,1,0.0,2026-08-09,
2940,6975.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
30282,7279.82,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
304.30.43.52.01.001,17949.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,19300.0
304.30.43.52.06.001,17949.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
304.30.44.52.01.001,7431.0,manual_check,VERIFIED,2,62.7,2026-08-09,
304.33.44.52.01.001,5590.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
304.33.44.52.03.001,7291.0,manual_check,VERIFIED,2,2.0,2026-08-09,
304.93.44.52.03.001,14601.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
304.93.44.52.03.002,10759.0,manual_check,VERIFIED,2,13.8,2026-08-09,
3065,23017.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
31.10.39.21.01.001,3368.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.39.21.02.001,3212.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.39.21.03.001,4616.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.39.21.03.002,3892.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.39.21.06.001,3207.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.39.60.02.001,2214.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.39.60.06.001,2270.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.39.61.02.001,2224.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.39.61.06.001,2445.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.42.21.01.003,3782.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.42.21.02.001,3140.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.42.21.03.003,4073.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.42.21.03.004,5508.0,manual_check,VERIFIED,1,0.0,2026-08-09,
31.10.42.21.06.001,3580.0,manual_check,VERIFIED,1,0.0,2026-08-09,
310.20.42.50.01.001,12931.0,manual_check,VERIFIED,1,0.0,2026-08-09,
310.20.42.50.02.001,19623.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,21100.0
310.20.42.50.99.001,19623.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.23.42.50.02.001,12183.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.23.42.50.99.001,12183.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.30.40.50.0,6945.0,manual_check,VERIFIED,1,0.0,2026-08-09,
310.30.40.50.06.001,6975.0,manual_check,VERIFIED,2,18.7,2026-06,8900.0
310.30.42.50.0,7473.0,manual_check,VERIFIED,1,0.0,2026-08-09,
310.30.42.50.01.001,5627.0,manual_check,VERIFIED,2,2.5,2026-08-09,7000.0
310.30.42.50.01.002,6493.0,manual_check,VERIFIED,2,1.7,2026-08-09,
310.30.42.50.01.004,9567.0,manual_check,VERIFIED,2,16.9,2026-08-09,11000.0
310.30.42.50.04.001,7473.0,manual_check,VERIFIED,2,0.8,2026-08-09,
310.32.,7268.0,manual_check,VERIFIED,1,0.0,2026-08-09,
310.32.40.50.06.001,7905.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.32.40.50.06.002,7905.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.32.42.50.01.001,5344.0,manual_check,VERIFIED,2,28.8,2026-08-09,7400.0
310.32.42.50.01.002,5918.0,manual_check,VERIFIED,2,35.1,2026-08-09,
310.32.42.50.02.001,15051.0,manual_check,VERIFIED,3,11.9,2026-08-09,
310.32.42.50.04.001,7268.0,manual_check,VERIFIED,2,4.2,2026-08-09,8700.0
310.32.42.50.04.002,8091.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.55.42.50.02.001,66774.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.55.42.50.13.001,53475.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.60.42.50.01.001,31155.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.60.42.50.01.002,45849.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,49300.0
310.60.42.50.02.001,61659.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.60.42.50.10.002,47988.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.60.42.50.99.001,34410.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.60.42.50.99.002,36177.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.63.42.50.01.001,15315.86,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.63.42.50.02.001,41292.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.92.44.50.01.001,11323.0,manual_check,VERIFIED,2,32.2,2026-08-09,
310.92.44.50.06.001,15252.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.92.44.50.06.002,15252.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.92.44.51.01.001,14973.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.92.44.51.01.002,14601.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,16100.0
310.92.44.51.01.003,14973.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.92.44.51.01.004,14601.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
310.92.44.51.01.005,14973.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,16100.0
31039,5728.84,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
311.10.39.30.01.001,6991.0,manual_check,VERIFIED,2,20.8,2026-08-09,
311.30.40.30.01.001,15192.0,manual_check,VERIFIED,2,15.5,2026-08-09,17300.0
311.30.42.30.01.003,5155.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
311.30.42.30.01.005,4741.0,manual_check,VERIFIED,2,8.2,2026-08-09,
311.30.42.30.01.006,5478.0,manual_check,VERIFIED,2,17.1,2026-08-09,5899.0
311.30.42.30.13.001,5937.0,manual_check,VERIFIED,1,0.0,2026-08-09,
311.30.44.32.01.001,10695.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
311.32.40.30.01.001,4834.0,manual_check,VERIFIED,1,0.0,2026-08-09,
311.33.40.30.02.001,5553.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
311.33.42.30.01.001,4744.0,manual_check,VERIFIED,2,20.9,2026-08-09,
311.50.39.30.01.001,49691.24,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,81000.0
311.63.44.51.06.001,9765.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
311.92,8475.0,manual_check,VERIFIED,1,0.0,2026-08-09,
311.92.44.30.01.001,8249.0,manual_check,VERIFIED,2,9.3,2026-08-09,
311.92.44.30.01.002,8277.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
311.92.44.51.01.003,7046.0,manual_check,VERIFIED,2,13.7,2026-08-09,12000.0
311.92.44.51.01.005,8475.0,manual_check,VERIFIED,1,0.0,2026-08-09,
311.92.44.51.01.007,7662.0,manual_check,VERIFIED,1,0.0,2026-08-09,
311.93.44.51.03.001,4501.23,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
311.93.44.51.04.002,11904.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
311.93.44.51.99.001,5728.84,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
311.93.44.51.99.002,14136.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3110V000AB425,16859.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3110V000AB426,16992.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3116,8895.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
31160,7333.76,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
318.92.45.79.03.001,4371.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
31885,6494.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
32.10.41.51.01.001,6111.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32.10.41.51.01.002,7734.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32.10.41.51.03.001,6997.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32.10.41.51.10.001,6690.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32.30.42.21.01.001,3946.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32.30.42.21.01.003,3896.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32.30.44.22.01.001,4412.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32.30.44.22.03.001,4135.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32.30.46.21.01.001,3827.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32.30.46.51.01.001,4290.0,manual_check,VERIFIED,1,0.0,2026-08-09,
32011202,13211.39,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3203,2196.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
321.10.42.50.01.001,4361.0,manual_check,VERIFIED,2,35.6,2026-08-09,
321.10.42.50.02.001,3273.62,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
321.30.44.50.01.001,3036.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3210.50,2374.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3210.51,2834.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3210.52,2943.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3211.30,2236.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3211.31,2803.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3212.80,2618.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3220.50,2650.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3221.30,2503.0,manual_check,VERIFIED,1,0.0,2026-08-09,
323.21.40.40.01.001,3215.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
323.30.40.40.01.001,3036.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
323.30.40.40.02.001,4088.81,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
323.30.40.40.06.001,3102.0,manual_check,VERIFIED,2,20.8,2026-08-09,
324.15.38.50.03.001,11439.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.15.38.50.05.001,12183.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.15.38.50.60.001,12927.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.20.38.50.02.001,10881.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.20.38.50.02.002,10881.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.23.38.50.02.001,8091.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.23.38.50.02.002,6015.09,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.28.38.50.02.002,12276.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.30.38.40.04.001,2483.03,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.30.38.50.01.001,4217.0,manual_check,VERIFIED,2,16.4,2026-08-09,
324.30.38.50.01.002,6045.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.30.38.50.02.003,6231.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.30.38.50.03.001,3273.71,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.30.38.50.03.002,4454.0,manual_check,VERIFIED,1,0.0,2026-08-09,
324.30.38.50.04.001,6603.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.30.38.50.06.001,3381.4,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.32.38.50.02.001,5487.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.38.38.50.03.001,9207.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.38.38.50.55.001,10416.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.58.38.50.60.001,35619.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.58.38.50.63.001,37758.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.68.38.50.02.003,24459.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
324.68.38.50.02.004,24459.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
325.92.43.79.01.001,2455.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
32571,7864.39,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
326.30.40.50.01.001,3265.0,manual_check,VERIFIED,2,11.4,2026-08-09,
326.30.40.50.01.002,3586.0,manual_check,VERIFIED,2,20.3,2026-08-09,
326.30.40.50.02.001,3357.0,manual_check,VERIFIED,2,21.9,2026-08-09,
326.30.40.50.03.001,3348.0,manual_check,VERIFIED,2,10.1,2026-08-09,
326.30.40.50.06.001,3468.0,manual_check,VERIFIED,2,11.9,2026-08-09,
326235,36119.0,manual_check,VERIFIED,1,0.0,2026-08-09,
326238,32603.0,manual_check,VERIFIED,2,13.8,2026-08-09,
326933,17368.0,manual_check,VERIFIED,2,39.8,2026-08-09,
326934,18491.0,manual_check,VERIFIED,2,9.1,2026-08-09,
326935,39930.0,manual_check,VERIFIED,2,1.7,2026-08-09,
326938,39541.0,manual_check,VERIFIED,2,1.1,2026-08-09,
326939,35805.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
327.10.43.50.01.001,3594.0,manual_check,VERIFIED,1,0.0,2026-08-09,5150.0
327.10.43.50.06.001,3445.41,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
329.30,8588.0,manual_check,VERIFIED,1,0.0,2026-08-09,
329.30.43.51.02.001,9951.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
329.30.43.51.02.002,9951.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
329.30.43.51.03.001,9951.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
329.30.44.51.01.001,6007.0,manual_check,VERIFIED,2,12.9,2026-08-09,
329.30.44.51.01.003,8588.0,manual_check,VERIFIED,2,41.9,2026-08-09,
329.30.44.51.04.001,6197.0,manual_check,VERIFIED,2,62.1,2026-08-09,
329.32.44.51.06.001,6184.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
329.33.43.51.02.001,4488.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
329.33.44.51.04.001,9672.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
33.30.41.21.01.001,3939.0,manual_check,VERIFIED,1,0.0,2026-08-09,
330.026,38763.0,manual_check,VERIFIED,1,0.0,2026-08-09,
330.032,36916.0,manual_check,VERIFIED,1,0.0,2026-08-09,
33051,5208.03,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
33084,6079.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
33093,7424.1,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
331.10.42.51.01.002,4242.96,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
331.20.42.51.01.002,7439.07,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
331.20.42.51.02.001,6901.46,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
331.90.42.51.04.001,4331.7,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
33114,13152.93,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
33155000R9588,13966.0,manual_check,VERIFIED,1,0.0,2026-08-09,
332.10.41.51.01.001,6111.0,manual_check,VERIFIED,2,20.2,2026-08-09,10700.0
332.10.41.51.01.002,7734.0,manual_check,VERIFIED,2,5.3,2026-08-09,
332.10.41.51.03.001,6997.0,manual_check,VERIFIED,2,42.2,2026-08-09,
332.10.41.51.10.001,6690.0,manual_check,VERIFIED,1,0.0,2026-08-09,
332.10.41.51.11.001,9951.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,10700.0
332.12.41.51.01.001,9579.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
332.12.41.51.03.001,9579.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
332.12.41.51.10.001,9579.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
332.12.41.51.11.001,9579.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
336235,42329.0,manual_check,VERIFIED,1,0.0,2026-08-09,
336238,45272.0,manual_check,VERIFIED,2,31.5,2026-08-09,51400.0
336239,39082.0,manual_check,VERIFIED,2,5.4,2026-08-09,
336259TBR,195300.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
336933,22042.0,manual_check,VERIFIED,2,5.6,2026-08-09,
336934,23587.0,manual_check,VERIFIED,2,8.5,2026-08-09,17750.0
336935,60757.0,manual_check,VERIFIED,1,0.0,2026-08-09,
336938,61663.0,manual_check,VERIFIED,2,10.3,2026-08-09,57200.0
3372,11059.34,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
34.10.39.20.01.001,5468.0,manual_check,VERIFIED,1,0.0,2026-08-09,
34.30.41.21.01.001,4691.0,manual_check,VERIFIED,1,0.0,2026-08-09,
34.30.41.21.03.001,4652.0,manual_check,VERIFIED,1,0.0,2026-08-09,
34.30.41.21.03.002,5245.0,manual_check,VERIFIED,1,0.0,2026-08-09,
34041,4214.15,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
343.506,11691.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3467J,18135.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3468410,7019.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3468430,7038.0,manual_check,VERIFIED,1,0.0,2026-08-09,
34980,4303.8,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3506.61,4634.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3510.50,2978.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3513.30,2315.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3513.50,2128.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3519.50,3001.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3520.50,2663.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3520.53,3385.0,manual_check,VERIFIED,1,0.0,2026-08-09,
35200,1696.0,manual_check,VERIFIED,2,16.0,2026-08-09,
3523.30,2329.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3523.80,2644.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3537,10522.35,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3539.50,3737.0,manual_check,VERIFIED,1,0.0,2026-08-09,
35401,1662.0,dealer_crawl,EST,1,0.0,2026-08-24T21:51:03+00:00,
35500,2063.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3559.32,5973.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3570,14029.79,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3570.50,4455.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3572.50,4279.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3573.50,5039.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3575.20,5274.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3577.50,7128.0,manual_check,VERIFIED,1,0.0,2026-08-09,
35791,24180.0,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
35800,2053.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3590,5068.5,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3594.50,3752.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3595,7365.65,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
35983,5702.16,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
36284,5313.52,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
363.068,44249.0,manual_check,VERIFIED,2,20.9,2026-08-09,
363.179,56126.0,manual_check,VERIFIED,2,18.5,2026-08-09,
36339,5250.47,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
36340,7067.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
36511,5160.1,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
366001,1929.1,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
36841,4055.23,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
37010,12743.73,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
37121A001,121591.55,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
37209,5223.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
37231,5218.56,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3754,26305.87,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
37591,20167.83,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3796R001,24917.63,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
37989,7811.25,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
380.027,16091.0,manual_check,VERIFIED,1,0.0,2026-08-09,
380.032,15254.49,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3804,3801.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3806,3705.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3807,4774.66,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
381.029,22670.0,manual_check,VERIFIED,1,0.0,2026-08-09,
381.031,22703.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3810BR929Z,13269.84,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3820BBP29W,12743.73,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38224,3422.31,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38274,2635.8,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38338,4700.2,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
384.026,25086.0,manual_check,VERIFIED,1,0.0,2026-08-09,
384.029,24522.0,manual_check,VERIFIED,1,0.0,2026-08-09,
384.031,26673.0,manual_check,VERIFIED,1,0.0,2026-08-09,
384.032,23930.0,manual_check,VERIFIED,1,0.0,2026-08-09,
3853,6722.61,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
386.026,18360.36,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38700,4485.18,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38718,3453.51,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38719,3347.22,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38726,4756.21,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38802,2088.43,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38876,4356.94,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
38883,6371.6,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
389848J,23911.0,manual_check,VERIFIED,1,0.0,2026-08-09,
39002JA,41387.89,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
39030,1380.92,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
3918420,14428.0,manual_check,VERIFIED,1,0.0,2026-08-09,
39198,18396.76,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
39217,3878.66,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
39707,3134.65,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
39708,4097.28,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
39783,1567.62,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
397848J,7523.0,manual_check,VERIFIED,1,0.0,2026-08-09,
39789,3257.58,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
39875,5738.67,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
39959,3852.78,engine_median,DERIVED,1,0.0,2026-09-06T23:07:09.964344+00:00,
4000E000AB439,15037.0,manual_check,VERIFIED,2,4.7,2026-08-09,
4000E000AB548,16061.0,manual_check,VERIFIED,1,0.0,2026-08-09,
