pct_below_best,verdict,ref,dealer_country,landed_japan,usd_taxfree,best_alt,floor_venue,mark_usd,mark_conf,confidence,us_listings,accessories,dealer,title,japan_url,comp_url
-18.1,"US_DEALER, not a hand carry",W2607456,non-JP,6217,5677,5265,"mark, NO VENUE",5265,VERIFIED,,,FULL_SET,okura,カルティエ Cartier タンクアメリカン SM W2607456 シルバー ピンクゴールド クオーツ レディース 腕時計,https://ec.wb-ookura.com/products/2300046157385,
-18.1,PASS,126334,JP,15621,14266,13222,Chrono24,14527,VERIFIED,C24 scrape,48,FULL_SET|AB_GOOD,kitamura,【中古】 【良品】 ロレックス(ROLEX) デイトジャスト 41 ホワイト 126334 ステンレス/ホワイトゴールド JB 【1年保証】,https://item.rakuten.co.jp/emedama/2245460007437/,https://www.chrono24.com/rolex/rolex-126334-datejust-41-silver-index-dial-on-oyster-2021--id46657048.htm
-18.3,"US_DEALER, not a hand carry",SBGX261,non-JP,2119,1935,1791,"mark, NO VENUE",1791,VERIFIED,,,FULL_SET,okura,グランドセイコー Grand Seiko ヘリテージコレクション 9Fクォーツ SBGX261(9F62-0AB0) ブラック ステンレススチール クオーツ メンズ 腕時計,https://ec.wb-ookura.com/products/2300046194007,
-18.4,PASS,126331,JP,20872,19062,17628,Chrono24,17111,VERIFIED,C24 scrape,9,FULL_SET,rasin,PRICEDOWN Rolex Datejust 41 126331 Chocolate Brown 5 rows Jubilee bracelet Random number U,https://en.www.rasin.co.jp/SHOP/U-U-126331CHB-2.html,https://www.chrono24.com/rolex/rolex-cpo-datejust-126331-41mm-everose-chocolate-dial--id47697277.htm
-18.5,"US_DEALER, not a hand carry",217.32.42.21.01.001,non-JP,9417,8600,7944,Chrono24,7998,DERIVED,C24 scrape,7,UNKNOWN,exquisite,Omega 217.32.42.21.01.001 Seamaster Planet Ocean 600M,https://www.exquisitetimepieces.com/products/omega-21732422101001-seamaster-planet-ocean-600m,https://www.chrono24.com/omega/omega-seamaster-planet-ocean-600m--id47677893.htm
-18.5,"US_DEALER, not a hand carry",217.32.42.21.01.001,non-JP,9417,8600,7944,Chrono24,7998,DERIVED,C24 scrape,7,UNKNOWN,topper,Omega Seamaster Planet Ocean 600m 217.32.42.21.01.001,https://www.topperjewelers.com/products/omega-217-32-42-21-01-001,https://www.chrono24.com/omega/omega-seamaster-planet-ocean-600m--id47677893.htm
-18.5,PASS,126234,JP,14884,13593,12559,Chrono24,12488,VERIFIED,C24 scrape,8,FULL_SET|B_AVERAGE,kitamura,【中古】 【並品】 ロレックス(ROLEX) デイトジャスト 36 ブルー 126234 ステンレス/ホワイトゴールド フルーテッドモチーフ JB 【1年保証】,https://item.rakuten.co.jp/emedama/2448690071364/,https://www.chrono24.com/rolex/rolex-pre-owned-rolex-oyster-oysterseel-perpetual-datejust-silver-dial-36mm-watch-2021-126234--id44628162.htm
-18.6,PASS,126334,JP,15681,14321,13222,Chrono24,14527,VERIFIED,C24 scrape,48,FULL_SET,jackroad,ロレックス ROLEX デイトジャスト41 126334 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx935/,https://www.chrono24.com/rolex/rolex-126334-datejust-41-silver-index-dial-on-oyster-2021--id46657048.htm
-18.6,"US_DEALER, not a hand carry",126334,non-JP,15683,14323,13222,Chrono24,14527,VERIFIED,C24 scrape,48,FULL_SET,okura,ロレックス ROLEX デイトジャスト41スレート 126334 グレー ホワイトゴールド/ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2341950021300,https://www.chrono24.com/rolex/rolex-126334-datejust-41-silver-index-dial-on-oyster-2021--id46657048.htm
-18.6,PASS,134300,JP,13899,12693,11716,Chrono24,10206,VERIFIED,C24 scrape,9,FULL_SET|AA_LIKE_NEW,kitamura,【中古】 【新品同様】 ロレックス(ROLEX) オイスターパーペチュアル 41 キャンディピンク 134300 ステンレススティール オイスターブレス 【1年保証】,https://item.rakuten.co.jp/emedama/2245460008410/,https://www.chrono24.com/rolex/rolex-oyster-perpetual--41mm--id47541739.htm
-18.9,PASS,25807KN,JP,4138,3779,3480,"mark, NO VENUE",3480,VERIFIED,,,FULL_SET,jackroad,チューダー(チュードル) TUDOR ペラゴス FXD クロノ 25807KN-0001 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/tu639/,
-18.9,PASS,WSSA0063,JP,8565,7822,7203,"mark, NO VENUE",7203,VERIFIED,,,FULL_SET,jackroad,カルティエ CARTIER サントス ドゥ カルティエ MM WSSA0063 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/ca837/,
-18.9,"US_DEALER, not a hand carry",126655,non-JP,47897,43742,40296,Chrono24,28108,VERIFIED,C24 scrape n=1 THIN,1,FULL_SET,okura,ロレックス ROLEX ヨットマスター40 126655 パヴェダイヤ ピンクゴールド 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300045330062,https://www.chrono24.com/rolex/yacht-master-40--id44494857.htm
-19.0,"US_DEALER, not a hand carry",SBGE257,non-JP,6022,5500,5062,Chrono24 US,4071,VERIFIED,C24 research,,FULL_SET,exquisite,Grand Seiko SBGE257,https://www.exquisitetimepieces.com/products/grand-seiko-sbge257-ns21000939543,
-19.0,PASS,124270,JP,11135,10169,9360,Chrono24 US,7956,VERIFIED,C24 research,,FULL_SET,jackroad,ロレックス ROLEX エクスプローラー 36 124270 中古 時計 メンズ,https://item.rakuten.co.jp/jackroad/6372369/,
-19.0,"US_DEALER, not a hand carry",116618LB,non-JP,39208,35806,32948,"mark, NO VENUE",32948,VERIFIED,,,FULL_SET,okura,ロレックス ROLEX サブマリーナ 116618LB ブルー ゴールド メンズ 腕時計,https://ec.wb-ookura.com/products/2300045061409,
-19.0,"US_DEALER, not a hand carry",16710,non-JP,14835,13548,12465,Chrono24,13051,VERIFIED,C24 hand read n=1 THIN,1,FULL_SET,okura,ロレックス ROLEX GMTマスター2 16710 ブラック ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2351050001485,
-19.1,"US_DEALER, not a hand carry",WSSA0061,non-JP,8477,7742,7118,Chrono24 US,7166,VERIFIED,C24 research,,FULL_SET,okura,カルティエ Cartier サントス ドゥ カルティエ MM WSSA0061 グリーン ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2351050000594,
-19.1,"US_DEALER, not a hand carry",SBGA373,non-JP,3885,3548,3262,"mark, NO VENUE",3262,VERIFIED,,,FULL_SET,okura,グランドセイコー Grand Seiko ヘリテージコレクション スプリングドライブ SBGA373(9R65-0CV0) シルバー ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2351050002550,
-19.1,"US_DEALER, not a hand carry",A17328,non-JP,3426,3129,2876,"mark, NO VENUE",2876,VERIFIED,,,FULL_SET,okura,ブライトリング BREITLING アベンジャー オートマチック 42 A17328101L1A0(A17328) グリーン ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300046176881,
-19.2,PASS,210.32.42.20.03.001,JP,4994,4561,4191,"mark, NO VENUE",4191,VERIFIED,,,FULL_SET,jackroad,オメガ OMEGA シーマスター ダイバー300M コーアクシャル マスター クロノメーター 210.32.42.20.03.001 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/om927/,
-19.2,"US_DEALER, not a hand carry",SLGW003,non-JP,10173,9290,8535,"mark, NO VENUE",8535,VERIFIED,,,FULL_SET,okura,グランドセイコー Grand Seiko エボリューション9コレクション メカニカルハイビート36000 SLGW003(9SA4-00B0) 白樺ダイヤル チタン 手巻き メンズ,https://ec.wb-ookura.com/products/2300045850003,
-19.3,"US_DEALER, not a hand carry",SBGE257,non-JP,6038,5514,5062,Chrono24 US,4071,VERIFIED,C24 research,,UNKNOWN,ippo,SEIKO SBGE257 Grand Seiko Sport Collection Spring Drive GMT 40mm Stainless Steel Automatic,https://www.ippojapanwatch.com/products/seiko-sbge257-grand-seiko-sport-collection-spring-drive-gmt-40mm-stainless-steel-automatic-movement-sapphire-crystal,
-19.5,PASS,126518LN,JP,68397,62463,57241,Chrono24,59042,DERIVED,C24 scrape,20,FULL_SET,rasin,PRICEDOWN Rolex Cosmograph Daytona 126518LN Golden × Black Random Serial Used Men&#39;s,https://en.www.rasin.co.jp/SHOP/U-126518LNCHBK-3.html,https://www.chrono24.com/rolex/rolex-2025-daytona-40mm-126518ln-yellow-gold-oysterflex-champagne-dial--id47596590.htm
-19.5,"US_DEALER, not a hand carry",WSSA0029,non-JP,8124,7419,6796,"mark, NO VENUE",6796,VERIFIED,,,FULL_SET,okura,カルティエ Cartier サントス ドゥ カルティエ MM WSSA0029 シルバー ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300045849892,
-19.6,PASS,126621,JP,23047,21048,19265,Chrono24,15659,VERIFIED,C24 scrape n=1 THIN,1,FULL_SET,jackroad,ロレックス ROLEX ヨットマスター 126621 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx1127/,https://www.chrono24.com/rolex/like-new-2023-yacht-master-40-2-tone-chocolate-dial-126621--id47701258.htm
-19.6,"US_DEALER, not a hand carry",WSTA0041,non-JP,3956,3613,3307,Chrono24 US,3078,VERIFIED,C24 research,13,FULL_SET,okura,カルティエ Cartier タンク マスト LM WSTA0041 シルバー ステンレススチール クオーツ レディース 腕時計,https://ec.wb-ookura.com/products/2300045983589,
-19.6,"US_DEALER, not a hand carry",WSTA0040,non-JP,4945,4516,4135,"mark, NO VENUE",4135,VERIFIED,,,FULL_SET,okura,カルティエ Cartier タンクマストXL WSTA0040 シルバー SS×レザー 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300045983947,
-19.7,"US_DEALER, not a hand carry",326938,non-JP,47332,43226,39541,"mark, NO VENUE",39541,VERIFIED,,,FULL_SET,okura,ロレックス ROLEX スカイドゥエラー 326938 シルバー ゴールド 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2343470016125,
-19.7,PASS,116515LN,JP,45919,41935,38357,Chrono24,34800,DERIVED,C24 scrape,17,UNKNOWN,commit,ロレックス デイトナ Ref.116515LN エバーローズゴールド チョコレートxブラック文字盤 美中古 anf6c64p,https://commit-watch.co.jp/products/anf6c64p,https://www.chrono24.com/rolex/daytona-116515ln-choco-arabic-brown-arabic-dial-rose-gold-leather-strap-40mm-2013--id47579182.htm
-19.9,"US_DEALER, not a hand carry",329.30.44.51.01.003,non-JP,10293,9400,8588,"mark, NO VENUE",8588,VERIFIED,,,FULL_SET,exquisite,Omega 329.30.44.51.01.003 Speedmaster Super Racing,https://www.exquisitetimepieces.com/products/omega-329-30-44-51-01-003-speedmaster-super-racing-210000079400,
-19.9,PASS,126618LB,JP,53895,49220,44949,Chrono24,39121,VERIFIED,C24 scrape n=1 THIN,1,FULL_SET,jackroad,ロレックス ROLEX サブマリーナー デイト 126618LB 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx1423/,https://www.chrono24.com/rolex/submariner-date--id46762185.htm
-19.9,"US_DEALER, not a hand carry",SBGM245,non-JP,4588,4190,3827,"mark, NO VENUE",3827,VERIFIED,,,UNKNOWN,ippo,SEIKO SBGM245 Mechanical Automatic Watch 40mm Case Stainless Steel GMT Function Sport Coll,https://www.ippojapanwatch.com/products/seiko-sbgm245-mechanical-automatic-watch-40mm-case-stainless-steel-gmt-function-sport-collection,
-20.0,"US_DEALER, not a hand carry",WSSA0030,non-JP,8124,7419,6771,"mark, NO VENUE",6771,VERIFIED,,,FULL_SET,okura,カルティエ Cartier サントス ドゥカルティエ LM WSSA0030 ブルー ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300045849878,
-20.0,"US_DEALER, not a hand carry",WSSA0030,non-JP,8124,7419,6771,"mark, NO VENUE",6771,VERIFIED,,,FULL_SET,okura,カルティエ Cartier サントス ドゥ カルティエ LM WSSA0030 グラデーションブルー ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2341950023595,
-20.0,PASS,126200,JP,10969,10018,9143,Chrono24,9044,VERIFIED,C24 hand read,3,FULL_SET,rasin,Rolex Datejust 36 126200 Blue Roman 3-row Oyster bracelet Random Number Unused Men&#39;s,https://en.www.rasin.co.jp/SHOP/S-126200BLR.html,
-20.1,"US_DEALER, not a hand carry",304.33.44.52.03.001,non-JP,8760,8000,7291,"mark, NO VENUE",7291,VERIFIED,,,FULL_SET,exquisite,Omega Speedmaster Moonwatch Master Chronometer Moonphase 304.33.44.52.03.001,https://www.exquisitetimepieces.com/products/omega-304-33-44-52-03-001-speedmaster-moonwatch-master-chronometer-moonphase-210009n43367,
-20.2,"US_DEALER, not a hand carry",126334,non-JP,15895,14516,13222,Chrono24,14527,VERIFIED,C24 scrape,48,FULL_SET,okura,ロレックス ROLEX デイトジャスト41 126334 ブルー ホワイトゴールド/ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300045659453,https://www.chrono24.com/rolex/rolex-126334-datejust-41-silver-index-dial-on-oyster-2021--id46657048.htm
-20.2,"US_DEALER, not a hand carry",SBGW297,non-JP,4461,4074,3712,"mark, NO VENUE",3712,VERIFIED,,,UNKNOWN,ippo,Grand Seiko SBGW297 Automatic Movement Stainless Steel Case Sapphire Crystal Elegant Desig,https://www.ippojapanwatch.com/products/grand-seiko-sbgw297-automatic-movement-stainless-steel-case-sapphire-crystal-elegant-design,
-20.2,PASS,WSSA0082,JP,7057,6445,5872,"mark, NO VENUE",5872,VERIFIED,,,FULL_SET,bettyroad,カルティエ CARTIER サントス ドゥ カルティエ SM WSSA0082 新品 時計 レディース,https://item.rakuten.co.jp/bettyroad/ca1064/,
-20.2,PASS,124270,JP,11249,10273,9360,Chrono24 US,7956,VERIFIED,C24 research,,FULL_SET|AA_LIKE_NEW,kitamura,【中古】 【新品同様】 ロレックス(ROLEX) エクスプローラーI ブラック 124270 ステンレス 【1年保証】,https://item.rakuten.co.jp/emedama/2445740037752/,
-20.3,PASS,WSSA0085,JP,5258,4802,4369,US grey new,4495,VERIFIED,C24 research,8,FULL_SET,jackroad,カルティエ CARTIER サントス デュモン LM WSSA0085 新品 時計 男女兼用,https://item.rakuten.co.jp/jackroad/ca1050/,
-20.3,PASS,WSPN0007,JP,5798,5295,4818,Chrono24 US,4807,VERIFIED,C24 research VARIANT RISK,8,FULL_SET,jackroad,カルティエ CARTIER パンテール ドゥ カルティエ MM WSPN0007 中古 時計 レディース,https://item.rakuten.co.jp/jackroad/6378651/,
-20.3,PASS,126710BLNR,JP,22731,20759,18889,Chrono24,17118,VERIFIED,C24 scrape,28,FULL_SET,jackroad,ロレックス ROLEX GMTマスターII 126710BLNR 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx1035/,https://www.chrono24.com/rolex/gmt-master-ii-batman-126710blnr-full-kit--id38713650.htm
-20.3,PASS,228238,JP,58957,53842,49018,Chrono24,49893,VERIFIED,C24 scrape,29,FULL_SET,rasin,PRICEDOWN Rolex Day Date 40 228238 Black Diagonal Bar Random Number Used Men&#39;s,https://en.www.rasin.co.jp/SHOP/U-228238BK.html,https://www.chrono24.com/rolex/rolex-2016-day-date-40mm-228238-presidential-silver-motif-dial--id47698636.htm
-20.4,PASS,136660,JP,17012,15536,14124,Chrono24,14299,VERIFIED,C24 hand read n=1 THIN,1,FULL_SET|AA_LIKE_NEW,kitamura,【中古】 【新品同様】 ロレックス(ROLEX) シードゥエラー ディープシー ブルー 136660 ステンレス 【1年保証】,https://item.rakuten.co.jp/emedama/2447020165971/,
-20.4,"US_DEALER, not a hand carry",116500LN,non-JP,36241,33097,30111,Chrono24,27353,DERIVED,C24 scrape,35,FULL_SET,okura,ロレックス ROLEX デイトナ 116500LN ホワイト ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300045983725,https://www.chrono24.com/rolex/daytona--id45887205.htm
-20.4,PASS,136660,JP,17012,15536,14124,Chrono24,14299,VERIFIED,C24 hand read n=1 THIN,1,FULL_SET|AA_LIKE_NEW,kitamura,【中古】 【新品同様】 ロレックス(ROLEX) シードゥエラー ディープシー ブルー 136660 ステンレス 【1年保証】,https://item.rakuten.co.jp/emedama/2444030079076/,
-20.4,PASS,278274,JP,18185,16607,15104,Chrono24,12354,VERIFIED,C24 scrape,3,FULL_SET,bettyroad,ロレックス ROLEX デイトジャスト 31 278274 新品 時計 ボーイズ,https://item.rakuten.co.jp/bettyroad/rx1361/,https://www.chrono24.com/rolex/rolex-datejust-31--id46780019.htm
-20.5,PASS,79210CNU,JP,3735,3411,3099,eBay SOLD,3293,VERIFIED,C24 research,19,FULL_SET,jackroad,チューダー(チュードル) TUDOR ヘリテージ ブラックベイ セラミック 79210CNU-0001 中古 時計 メンズ,https://item.rakuten.co.jp/jackroad/6388193/,
-20.5,"US_DEALER, not a hand carry",124270,non-JP,11278,10300,9360,Chrono24 US,7956,VERIFIED,C24 research,,FULL_SET,exquisite,Rolex Explorer M124270-0001,https://www.exquisitetimepieces.com/products/rolex-explorer-m124270-0001-ns21000942083,
-20.6,"US_DEALER, not a hand carry",SBGM255,non-JP,5474,4999,4539,"mark, NO VENUE",4539,VERIFIED,,,FULL_SET,topper,Pre-Owned Grand Seiko Elegance Mechanical GMT 'Snowdrop' SBGM255,https://www.topperjewelers.com/products/pre-owned-grand-seiko-21892,
-20.6,"US_DEALER, not a hand carry",WE110004,non-JP,5086,4645,4217,"mark, NO VENUE",4217,VERIFIED,,,FULL_SET,okura,カルティエ Cartier タンク フランセーズ SM WE110004 シルバー ゴールド/ステンレススチール クオーツ レディース 腕時計,https://ec.wb-ookura.com/products/2351050002031,
-20.7,PASS,326938,JP,47718,43578,39541,"mark, NO VENUE",39541,VERIFIED,,,FULL_SET,rasin,PRICEDOWN Rolex Sky-Dweller 326938 Champagne Arabia Random Number Used Men&#39;s,https://en.www.rasin.co.jp/SHOP/U-326938CH.html,
-20.7,PASS,16710,JP,15047,13742,12465,Chrono24,13051,VERIFIED,C24 hand read n=1 THIN,1,UNKNOWN,commit,ロレックス GMTマスターII Ref.16710 ステンレススチール ブラック文字盤 オイスターブレスレット 中古 egggmrg3,https://commit-watch.co.jp/products/egggmrg3,
-20.8,PASS,126508,JP,84994,77620,70354,Chrono24,67696,VERIFIED,C24 scrape,8,FULL_SET|AA_LIKE_NEW,jackroad,ロレックス ROLEX コスモグラフ デイトナ 126508 中古 時計 メンズ,https://item.rakuten.co.jp/jackroad/6395818/,https://www.chrono24.com/rolex/cosmograph-daytona--id46294274.htm
-20.9,PASS,127235,JP,58507,53431,48406,"mark, NO VENUE",48406,VERIFIED,,,FULL_SET,jackroad,ロレックス ROLEX ランドドゥエラー 36 127235 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx2255/,
-20.9,"US_DEALER, not a hand carry",126334,non-JP,15987,14600,13222,Chrono24,14527,VERIFIED,C24 scrape,48,FULL_SET,exquisite,Rolex Datejust 41 M126334-0017,https://www.exquisitetimepieces.com/products/rolex-datejust-41-m126334-0017-210009n43604,https://www.chrono24.com/rolex/rolex-126334-datejust-41-silver-index-dial-on-oyster-2021--id46657048.htm
-21.1,"US_DEALER, not a hand carry",A32398,non-JP,5037,4600,4160,"mark, NO VENUE",4160,VERIFIED,,,FULL_SET,exquisite,Breitling Chronomat Automatic GMT 40mm A32398,https://www.exquisitetimepieces.com/products/breitling-a32398-chronomat-automatic-gmt-40mm-ns21000934492,
-21.1,PASS,126200,JP,11069,10109,9143,Chrono24,9044,VERIFIED,C24 hand read,3,FULL_SET,jackroad,ロレックス ROLEX デイトジャスト 36 126200 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx1272/,
-21.1,PASS,126200,JP,11069,10109,9143,Chrono24,9044,VERIFIED,C24 hand read,3,FULL_SET,jackroad,ロレックス ROLEX デイトジャスト 36 126200 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx2244/,
-21.1,PASS,126281RBR,JP,32812,29965,27101,Chrono24,22281,VERIFIED,C24 only,,FULL_SET,jackroad,ロレックス ROLEX デイトジャスト 36 126281RBR 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx2101/,
-21.2,PASS,16520,JP,38502,35161,31755,Chrono24 US,28092,VERIFIED,C24 research VARIANT RISK,,UNKNOWN,commit,ロレックス デイトナ エルプリメロ Ref.16520 ステンレススチール ブラック文字盤 中古 kfxhki64,https://commit-watch.co.jp/products/kfxhki64,
-21.2,PASS,126518LN,JP,69361,63343,57241,Chrono24,59042,DERIVED,C24 scrape,20,FULL_SET,rasin,PRICEDOWN Rolex Cosmograph Daytona 126518LN Golden × Black Random Serial Used Men&#39;s,https://en.www.rasin.co.jp/SHOP/U-126518LNCHBK-2.html,https://www.chrono24.com/rolex/rolex-2025-daytona-40mm-126518ln-yellow-gold-oysterflex-champagne-dial--id47596590.htm
-21.2,PASS,16710,JP,15104,13794,12465,Chrono24,13051,VERIFIED,C24 hand read n=1 THIN,1,FULL_SET|AB_GOOD,kitamura,【中古】 【良品】 ロレックス(ROLEX) GMTマスターII ブラック 16710 ステンレス ブラックベゼル ルミノバ 【1年保証】,https://item.rakuten.co.jp/emedama/2444110069256/,
-21.3,PASS,116520,JP,32002,29226,26372,Chrono24,20460,DERIVED,C24 scrape,11,UNKNOWN,commit,ロレックス デイトナ Ref.116520 ステンレススチール アイボリー文字盤 中古 oqi3usng,https://commit-watch.co.jp/products/oqi3usng,https://www.chrono24.com/rolex/daytona--id47560800.htm
-21.3,"US_DEALER, not a hand carry",220.10.41.21.03.005,non-JP,8103,7400,6680,Chrono24,4814,VERIFIED,C24 scrape n=1 THIN,1,UNKNOWN,exquisite,Omega 220.10.41.21.03.005 Seamaster Aqua Terra 150M Co-Axial Master Chronometer Summer Blu,https://www.exquisitetimepieces.com/products/omega-22010412103005-seamaster-aqua-terra-150m-co-axial-master-chronometer-summer-blue-on-bracelet,https://www.chrono24.com/omega/omega-seamaster-aqua-terra-41mm-summer-blue-on-stainless-steel-bracelet--id47448538.htm
-21.3,"US_DEALER, not a hand carry",220.10.41.21.03.005,non-JP,8103,7400,6680,Chrono24,4814,VERIFIED,C24 scrape n=1 THIN,1,UNKNOWN,topper,Omega Seamaster 75th Anniversary Aqua Terra 150M Co‑Axial Master Chronometer 220.10.41.21.,https://www.topperjewelers.com/products/omega-220-10-41-21-03-005,https://www.chrono24.com/omega/omega-seamaster-aqua-terra-41mm-summer-blue-on-stainless-steel-bracelet--id47448538.htm
-21.4,"US_DEALER, not a hand carry",215.32.44.21.09.001,non-JP,9308,8500,7665,Chrono24 US,5951,VERIFIED,C24 research,6,UNKNOWN,exquisite,Omega 215.32.44.21.09.001 Planet Ocean Seamaster 600M Linen,https://www.exquisitetimepieces.com/products/omega-215-32-44-21-09-001-planet-ocean-seamaster-600m-linen,
-21.4,"US_DEALER, not a hand carry",215.32.44.21.09.001,non-JP,9308,8500,7665,Chrono24 US,5951,VERIFIED,C24 research,6,UNKNOWN,topper,Omega Seamaster Planet Ocean 600m Co‑Axial Master Chronometer 215.32.44.21.09.001,https://www.topperjewelers.com/products/omega-215-32-44-21-09-001,
-21.4,PASS,310.32.42.50.01.002,JP,7182,6559,5918,"mark, NO VENUE",5918,VERIFIED,,,FULL_SET,jackroad,オメガ OMEGA スピードマスター ムーンウォッチ プロフェッショナル マスター クロノメーター 310.32.42.50.01.002 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/om1255/,
-21.4,PASS,76080,JP,3982,3636,3281,Chrono24,3568,DERIVED,C24 only,,FULL_SET,rasin,ロレックス オイスターパーペチュアル 76080 ブラック 369ホワイトバー F番 中古 レディース,https://en.www.rasin.co.jp/SHOP/U-76080BK369-5.html,
-21.4,"US_DEALER, not a hand carry *PAPERS",14060,non-JP,11560,10557,9525,Chrono24 US,9525,VERIFIED,C24 research VARIANT RISK,20,BODY_ONLY,firekids,ロレックス ROLEX サブマリーナー 1994-1995年製 Ref.14060 オールトリチウム  純正ブレス ノンデイト,https://firekids.jp/products/detail/16726,
-21.5,PASS,126720VTNR,JP,21413,19555,17628,Chrono24,14816,DERIVED,C24 scrape,6,FULL_SET,jackroad,ロレックス ROLEX GMTマスターII 126720VTNR 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx1542/,https://www.chrono24.com/rolex/rolex-gmt-master-ii-sprite-126720vtnr--id47697234.htm
-21.5,"US_DEALER, not a hand carry",SBGM247,non-JP,4239,3871,3489,"mark, NO VENUE",3489,VERIFIED,,,FULL_SET,okura,グランドセイコー Grand Seiko スポーツコレクション GMT SBGM247(9S66-00J0) カーキ ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300045849441,
-21.7,"US_DEALER, not a hand carry",A17395,non-JP,3250,2968,2671,"mark, NO VENUE",2671,VERIFIED,,,FULL_SET,okura,ブライトリング BREITLING ナビタイマー オートマチック 35 A17395 ホワイトシェル ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300046266131,
-21.8,PASS,210.30.42.20.03.003,JP,5917,5403,4856,"mark, NO VENUE",4856,VERIFIED,,,FULL_SET,jackroad,オメガ OMEGA シーマスター ダイバー300M コーアクシャル マスター クロノメーター 210.30.42.20.03.003 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/om1592/,
-21.8,PASS,126600,JP,16999,15524,13961,Chrono24,11850,VERIFIED,C24 scrape n=1 THIN,1,FULL_SET,jackroad,ロレックス ROLEX シードゥエラー 126600 新品 時計 メンズ,https://item.rakuten.co.jp/jackroad/rx881/,https://www.chrono24.com/rolex/seadweller-126600-red--id43448466.htm
-21.8,"US_DEALER, not a hand carry",336933,non-JP,26845,24516,22042,"mark, NO VENUE",22042,VERIFIED,,,FULL_SET,okura,ロレックス ROLEX スカイドゥエラー 336933 ブラック ゴールド/ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2343470016613,
-21.8,"US_DEALER, not a hand carry",WSTA0041,non-JP,4027,3677,3307,Chrono24 US,3078,VERIFIED,C24 research,13,FULL_SET,okura,カルティエ Cartier タンク マスト LM WSTA0041 シルバー ステンレススチール クオーツ レディース 腕時計,https://ec.wb-ookura.com/products/2300046099036,
-21.8,"US_DEALER, not a hand carry",126334,non-JP,16107,14710,13222,Chrono24,14527,VERIFIED,C24 scrape,48,FULL_SET,okura,ロレックス ROLEX デイトジャスト41 126334 スレート ホワイトゴールド/ステンレススチール 自動巻き メンズ 腕時計,https://ec.wb-ookura.com/products/2300046088672,https://www.chrono24.com/rolex/rolex-126334-datejust-41-silver-index-dial-on-oyster-2021--id46657048.htm
-21.9,PASS,279384RBR,JP,24049,21962,19721,Chrono24 US,16874,VERIFIED,C24 research,,FULL_SET,jackroad,ロレックス ROLEX レディ デイトジャスト 28 279384RBR 新品 時計 レディース,https://item.rakuten.co.jp/jackroad/149841/,
-21.9,PASS,126519LN,JP,63251,57764,51876,Chrono24,43326,DERIVED,C24 scrape,3,FULL_SET|AA_LIKE_NEW,jackroad,ロレックス ROLEX コスモグラフ デイトナ 126519LN 中古 時計 メンズ,https://item.rakuten.co.jp/jackroad/6432384/,https://www.chrono24.com/rolex/rolex-2024-daytona-baby-le-mans-40mm-126519ln-white-gold-black-dial--id47596501.htm
-21.9,PASS,136660,JP,17211,15718,14124,Chrono24,14299,VERIFIED,C24 hand read n=1 THIN,1,FULL_SET|AA_LIKE_NEW,kitamura,【中古】 【新品同様】 ロレックス(ROLEX) シードゥエラー ディープシー ブルー 136660 ステンレス 【1年保証】,https://item.rakuten.co.jp/emedama/2444540051777/,
