ref,engine_mark_usd,confidence_0_100,n_obs,sold_share,dispersion_pct,newest_days,method,as_of
SSVM010J,193.5,32,1,0.0,0.0,23.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVN021,32.74,32,1,0.0,0.0,23.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVR122J,115.16,32,1,0.0,0.0,23.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW154J,19.29,32,1,0.0,0.0,23.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPT024,39.16,32,1,0.0,0.0,25.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SWFH083J,102.89,32,1,0.0,0.0,25.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1000653,1286.07,32,1,0.0,0.0,23.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1016830,3858.2,32,1,0.0,0.0,25.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W6800151,3232.7,32,1,0.0,0.0,23.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
WGSA0030,29172.33,32,1,0.0,0.0,23.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
WSSA0065,6313.41,32,1,0.0,0.0,23.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
126283RBR,17165.24,31,4,0.0,23.7,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SARY001,26.89,31,3,0.0,23.9,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBPY147,24.55,31,3,0.0,23.8,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SSDE008,44.43,31,3,0.0,21.1,8.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SSQV081J,91.78,31,3,0.0,23.6,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SSVN036J,44.43,31,3,0.0,23.7,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
STGF339J,103.47,31,3,0.0,24.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
116503NGBS,24351.81,31,2,0.0,1.2,24.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
131.10.28.60.52.001,4092.0,31,2,0.0,9.2,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
15450ST,42381.67,31,2,0.0,9.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
210.22.42.20.01.001,5588.99,31,2,0.0,4.2,14.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
215.30.46.51.01.002,4559.69,31,2,0.0,9.1,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
215.92.46.51.01.001,6430.33,31,2,0.0,4.2,15.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
218206,42136.15,31,2,0.0,8.9,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
220.10.38.20.02.002,6603.0,31,2,0.0,8.8,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
231.10.30.60.06.001,1111.8,31,2,0.0,9.5,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
232.30.38.20.01.001,2627.58,31,2,0.0,4.0,14.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
311.30.44.32.01.001,10695.0,31,2,0.0,9.4,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
424.10.37.20.04.001,1636.81,31,2,0.0,2.6,20.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
433.33.41.22.03.001,3624.37,31,2,0.0,9.5,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
5167R001,105558.44,31,2,0.0,9.2,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
68279BIC,14309.49,31,2,0.0,9.1,1.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
SAGA295,295.09,31,2,0.0,4.0,14.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
SBGA415,6696.0,31,2,0.0,9.1,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
SBGX005,749.89,31,2,0.0,6.8,6.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
SBGX339,2304.52,31,2,0.0,4.2,14.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
SDKA023,2250.67,31,2,0.0,4.2,14.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
SPB480,1092.75,31,2,0.0,9.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
W6920002,3542.93,31,2,0.0,4.2,14.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
WGTA0011,11072.14,31,2,0.0,9.4,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 2",2026-09-15T23:53:11.785896+00:00
116139,13186.14,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
116589BR,85560.49,31,1,0.0,0.0,26.8,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
15451ST.ZZ.1256ST.02,40920.23,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
16202PT,163680.94,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
179173GLPS,12116.64,31,1,0.0,0.0,27.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
2067RKY99W,22213.84,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
210.30.44.51.03.001,8928.0,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
215.90.44.21.99.001,6789.82,31,1,0.0,0.0,27.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
2300V100AB170,21055.28,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
26359,2046.0,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
26400IO,18423.18,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
30282,7279.82,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
4072,37120.49,31,1,0.0,0.0,27.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
4313,47746.56,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
4500V110AB126,23715.0,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
52701R001,132581.8,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
5500V110AB075,25017.0,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
56003,1461.44,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
5968G010,119837.83,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
68278G,17537.24,31,1,0.0,0.0,26.8,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
692900,438.43,31,1,0.0,0.0,26.8,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
71181200A0,90024.51,31,1,0.0,0.0,26.8,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
78273NRD,7950.22,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
7900V110AB546,22798.42,31,1,0.0,0.0,26.8,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
79174GBLG,6366.55,31,1,0.0,0.0,27.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
A12022,3975.11,31,1,0.0,0.0,26.8,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
HBJ005P,669.64,31,1,0.0,0.0,27.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
HCB006J,490.16,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
IW328908,20088.0,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
IW370607,2741.5,31,1,0.0,0.0,26.2,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
Q3828420,4618.14,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SADM001,166.02,31,1,0.0,0.0,26.8,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SAGA209,420.31,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SAGA214,603.59,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SAGZ059J,220.38,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SARX001J,156.08,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SARX037,350.75,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SBDC187,928.61,31,1,0.0,0.0,26.8,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SBEJ011,931.75,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SBGH205,2741.5,31,1,0.0,0.0,26.2,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SBGV223,1812.18,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SCJK011,102.89,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SCJK012,115.16,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SCJV005,253.12,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SDKA003,1804.24,31,1,0.0,0.0,26.2,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SPFW038,21.01,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SRJB012,102.89,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SRRY024,260.13,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSC929,697.5,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSC931,558.0,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSH127,2232.0,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSQR007J,279.43,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVE055,230.91,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVE070J,140.3,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVE071,140.3,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVE073J,140.3,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVN003J,102.89,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVN005J,127.44,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVR067J,115.16,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVR070J,127.44,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVR071J,102.89,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVR083J,102.89,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVR084J,115.16,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVR125J,178.3,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVR132J,279.43,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVV001,46.77,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVV036J,249.61,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW012J,68.98,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW015J,140.3,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW017,36.83,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW020,204.01,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW082J,53.2,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW233,159.0,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW234,45.6,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVW236J,35.07,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SSVY133,166.02,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
STPS074,83.01,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZER055,90.02,31,1,0.0,0.0,26.8,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZLJ200,55.53,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
SZLJ203,88.85,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W1556252,7149.35,31,1,0.0,0.0,28.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W20011C4,4030.24,31,1,0.0,0.0,26.2,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W20012C4,3840.7,31,1,0.0,0.0,26.2,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
W6300856,9002.46,31,1,0.0,0.0,26.1,"decay-wtd trimmed median, hl=45.0d, 0 sold of 1",2026-09-15T23:53:11.785896+00:00
428.17.26.60.04.001,3770.29,30,5,0.0,30.7,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 5",2026-09-15T23:53:11.785896+00:00
SADM007,105.81,30,5,0.0,81.2,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 5",2026-09-15T23:53:11.785896+00:00
SBGF017,23.38,30,5,0.0,32.5,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 6",2026-09-15T23:53:11.785896+00:00
SBGJ249,5333.87,30,5,0.0,34.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 5",2026-09-15T23:53:11.785896+00:00
SBGV017J,54.37,30,5,0.0,41.9,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 5",2026-09-15T23:53:11.785896+00:00
SDKA017,896.73,30,5,0.0,78.9,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 5",2026-09-15T23:53:11.785896+00:00
220.10.34.20.03.002,6882.0,30,4,0.0,27.6,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
220.10.34.20.09.001,6882.0,30,4,0.0,30.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
220.10.34.20.10.001,6882.0,30,4,0.0,27.6,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
220.10.34.20.10.002,6882.0,30,4,0.0,27.6,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
220.10.34.20.10.003,6882.0,30,4,0.0,27.6,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
234.30.41.21.03.001,7440.0,30,4,0.0,25.4,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
428.17.26.60.04.002,3967.59,30,4,0.0,28.2,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SARX132,91.2,30,4,0.0,38.8,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBEJ015,67.81,30,4,0.0,52.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBER007,44.43,30,4,0.0,79.1,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBGA005J,81.84,30,4,0.0,28.6,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 6",2026-09-15T23:53:11.785896+00:00
SBGA407,3610.98,30,4,0.0,27.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBGC219G,87.69,30,4,0.0,37.5,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBGE277,6324.0,30,4,0.0,26.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBGM245,3789.31,30,4,0.0,24.8,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBGW005,15.78,30,4,0.0,78.8,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBPN083G,20.46,30,4,0.0,44.1,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBSA165,54.95,30,4,0.0,48.1,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBSA209,50.28,30,4,0.0,47.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBXY041,509.17,30,4,0.0,40.6,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBXY045,144.98,30,4,0.0,58.5,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SSQV040J,20.46,30,4,0.0,47.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SSQW074J,265.39,30,4,0.0,50.4,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SSVW177J,154.32,30,4,0.0,50.9,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SSVW206J,51.44,30,4,0.0,67.5,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
STGF022,39.16,30,4,0.0,62.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
W4BB0023,5553.46,30,4,0.0,31.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
16018,23250.0,30,3,0.0,50.2,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
16528,58457.48,30,3,0.0,25.5,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
18039,30225.0,30,3,0.0,30.6,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
79018V,20971.5,30,3,0.0,47.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SACK031,47.35,30,3,0.0,48.2,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SAGA259J,73.66,30,3,0.0,42.1,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SAGG003J,29.82,30,3,0.0,45.1,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SAGZ079J,39.16,30,3,0.0,50.7,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SARX085J,112.24,30,3,0.0,64.1,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SARY209,226.82,30,3,0.0,36.0,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SAST023G,77.75,30,3,0.0,49.6,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBBN031J,66.06,30,3,0.0,28.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBDC087,43.25,30,3,0.0,51.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBDC181,188.82,30,3,0.0,26.9,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBDJ059,29.82,30,3,0.0,25.5,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBDN015J,28.06,30,3,0.0,35.4,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBDX001,59.62,30,3,0.0,54.9,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBDX012,86.52,30,3,0.0,28.4,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 4",2026-09-15T23:53:11.785896+00:00
SBDX019,109.31,30,3,0.0,81.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBER001,279.43,30,3,0.0,84.9,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBGA029G,87.69,30,3,0.0,36.7,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
SBGC005G,106.39,30,3,0.0,42.3,0.0,"decay-wtd trimmed median, hl=45.0d, 0 sold of 3",2026-09-15T23:53:11.785896+00:00
